doc_id,page,block_type,section,text
dsi2566.pdf,7,paragraph,3.2 ปรัชญา,มีคุณธรรม จริยธรรม ที่สอดคล้องกับปณิธานของมหาวิทยาลัยธรรมศาสตร์ และตอบสนองต่อการพัฒนาของประเทศ
dsi2566.pdf,7,heading,3.3 ความสำคัญ,3.3 ความสำคัญ
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,ผลจากการพัฒนาด้านดิจิทัล ทำให้ทุกภาคส่วนไม่ว่าจะเป็นรัฐบาลหรือภาคธุรกิจ ได้รับประโยชน์จากการ
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,เข้าถึงข้อมูลและการสร้างศักยภาพในการแข่งขัน แต่อย่างไรก็ดีเมื่อองค์กรสามารถเข้าถึงประโยชน์จากเทคโนโลยี
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,ดิจิทัลได้เหมือนกัน ข้อมูลจะเป็นหนึ่งในทรัพยากรเพียงไม่กี่อย่างที่แต่ละองค์กรมีไม่เหมือนกันและสามารถที่จะสร้าง
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,ความแตกต่าง และความสามารถในการแข่งขันในระยะยาวให้กับองค์กรเหล่านั้นได้
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,อย่างไรก็ดี ในปัจจุบันหลายประเทศและในหลาย ๆ องค์กรยังขาดบุคลากรที่มีความรู้ความเข้าใจในด้านการ
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,จัดการและวิเคราะห์ข้อมูลที่เรียกว่า นักวิทยาศาสตร์ข้อมูล หรือ Data Scientist ซึ่งเป็นผู้มีความสามารถในการนำ
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,ข้อมูลมาใช้ให้เกิดประโยชน์ในการสร้างความได้เปรียบในการสร้างความแตกต่างให้กับองค์กร และเพื่อสร้าง
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,ความสามารถในการแข่งขัน นักวิทยาศาสตร์ข้อมูลสามารถเขียนโปรแกรมจัดการข้อมูล และมีความรู้ทางด้าน
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,ฮาร์ดแวร์และซอฟท์แวร์ที่จำเป็นในการจั ดการข้อมูลขนาดใหญ่ รวมทั้งประยุกต์ความรู้ด้านสถิติ และการพัฒนา
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,อัลกอริทึมขั้นสูง เพื่อสร้างรายงานสรุปเหตุการณ์ ค้นหาสาเหตุของปัญหา การสร้างแบบจำลองเพื่อทำนายเหตุการณ์
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,รวมทั้งเสนอแผนการจัดการที่ใช้ข้อมูลขนาดใหญ่เป็นรากฐานขับเคลื่อนการตัดสินใจ
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,จากการศึกษาของ US Bureau of Labour Statistics คาดว่าจะมีความต้องการนักวิทยาศาสตร์ข้อมูลสูงถึง
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,"11,500,000 ตำแหน่ง  ในปี ค.ศ. 2026 นักวิทยาศาสตร์ข้อมูลในหน่วยงานเหล่านี้จำเป็นต้องมีความสามารถหลาย"
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,ด้านทั้ง คอมพิวเตอร์ คณิตศาสตร์และสถิติ รวมถึงทักษะประสบการณ์ในการเข้าใจระบบงานของหน่วยงานที่จะใช้
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,ข้อมูล ถึงแม้ว่าในปัจจุบันมีสถาบันการศึกษาที่มีความตั้งใจในการผลิตนักวิทยาศาสตร์ ข้อมูล แต่ก็ยังไม่เพียงพอกับ
dsi2566.pdf,7,paragraph,3.3 ความสำคัญ,ความต้องการ มหาวิทยาลัยธรรมศาสตร์ จึงตระหนักถึงความสำคัญและความจำเป็นที่ต้องจัดเตรียมนักวิทยาศาสตร์
